Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,label,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,tissue,create_date,version,Cultivar,Ecotype
SRR1946602,3-5 weeks,WGA,52,42649984,PRJNA269994,SAMN03268092,Plant,33781592,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX818022,USA,North America,USA,Illumina HiSeq 2000,FRAG00026,FRAG00026,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00026,SRP051357,Leaf,2015-04-13T14:49:00Z,1,Col-0 x Ler,
SRR1970924,3-5 weeks,WGA,50,132288100,PRJNA269994,SAMN03462528,Plant,88514585,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992699,USA,North America,USA,Illumina HiSeq 2000,FRAG00699,FRAG00699A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00699,SRP051357,Leaf,2015-04-13T16:31:00Z,1,,Col-0
SRR1970925,3-5 weeks,WGA,50,129439850,PRJNA269994,SAMN03462529,Plant,86608559,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992700,USA,North America,USA,Illumina HiSeq 2000,FRAG00700,FRAG00700A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00700,SRP051357,Leaf,2015-04-13T16:31:00Z,1,,Col-0
SRR1970926,3-5 weeks,WGA,50,180865550,PRJNA269994,SAMN03462530,Plant,120559935,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992701,USA,North America,USA,Illumina HiSeq 2000,FRAG00701,FRAG00701A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00701,SRP051357,Leaf,2015-04-13T16:32:00Z,1,,Col-0
SRR1970927,3-5 weeks,WGA,50,81186550,PRJNA269994,SAMN03462531,Plant,54624546,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992702,USA,North America,USA,Illumina HiSeq 2000,FRAG00702,FRAG00702A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00702,SRP051357,Leaf,2015-04-13T16:31:00Z,1,,Col-0
SRR1970928,3-5 weeks,WGA,50,157925100,PRJNA269994,SAMN03462532,Plant,105698572,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992703,USA,North America,USA,Illumina HiSeq 2000,FRAG00705,FRAG00705A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG00705,SRP051357,Leaf,2015-04-13T16:30:00Z,1,,Col-0
SRR1970929,3-5 weeks,WGA,50,48991200,PRJNA269994,SAMN03462533,Plant,31977552,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992704,USA,North America,USA,Illumina HiSeq 2000,FRAG01160,FRAG01160A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01160,SRP051357,Leaf,2015-04-13T16:30:00Z,1,,Col-0
SRR1970952,3-5 weeks,WGA,50,76700800,PRJNA269994,SAMN03462556,Plant,49799239,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992727,USA,North America,USA,Illumina HiSeq 2000,FRAG01183,FRAG01183A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01183,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970953,3-5 weeks,WGA,50,35293250,PRJNA269994,SAMN03462557,Plant,23112942,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992728,USA,North America,USA,Illumina HiSeq 2000,FRAG01184,FRAG01184A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01184,SRP051357,Leaf,2015-04-13T16:03:00Z,1,,Col-0
SRR1970954,3-5 weeks,WGA,50,58820800,PRJNA269994,SAMN03462558,Plant,38455814,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992729,USA,North America,USA,Illumina HiSeq 2000,FRAG01185,FRAG01185A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01185,SRP051357,Leaf,2015-04-13T16:04:00Z,1,,Col-0
SRR1970955,3-5 weeks,WGA,50,38273300,PRJNA269994,SAMN03462559,Plant,25080998,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992730,USA,North America,USA,Illumina HiSeq 2000,FRAG01186,FRAG01186A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01186,SRP051357,Leaf,2015-04-13T16:04:00Z,1,,Col-0
SRR1970956,3-5 weeks,WGA,50,61818000,PRJNA269994,SAMN03462560,Plant,40236768,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992731,USA,North America,USA,Illumina HiSeq 2000,FRAG01187,FRAG01187A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01187,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970957,3-5 weeks,WGA,50,84883200,PRJNA269994,SAMN03462561,Plant,55070592,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992732,USA,North America,USA,Illumina HiSeq 2000,FRAG01188,FRAG01188A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01188,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970958,3-5 weeks,WGA,50,17013100,PRJNA269994,SAMN03462562,Plant,11273869,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992733,USA,North America,USA,Illumina HiSeq 2000,FRAG01189,FRAG01189A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01189,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970959,3-5 weeks,WGA,50,43610600,PRJNA269994,SAMN03462563,Plant,28474105,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",rosette,SRX992734,USA,North America,USA,Illumina HiSeq 2000,FRAG01190,FRAG01190A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01190,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970960,3-5 weeks,WGA,50,65565150,PRJNA269994,SAMN03462564,Plant,42756195,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992735,USA,North America,USA,Illumina HiSeq 2000,FRAG01191,FRAG01191A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01191,SRP051357,Leaf,2015-04-13T16:04:00Z,1,,Col-0
SRR1970961,3-5 weeks,WGA,50,30631750,PRJNA269994,SAMN03462565,Plant,20068776,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992736,USA,North America,USA,Illumina HiSeq 2000,FRAG01192,FRAG01192A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01192,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970962,3-5 weeks,WGA,50,50616750,PRJNA269994,SAMN03462566,Plant,33189853,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992737,USA,North America,USA,Illumina HiSeq 2000,FRAG01193,FRAG01193A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01193,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970963,3-5 weeks,WGA,50,3512800,PRJNA269994,SAMN03462567,Plant,2391942,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992738,USA,North America,USA,Illumina HiSeq 2000,FRAG01194,FRAG01194A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01194,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970964,3-5 weeks,WGA,50,78060200,PRJNA269994,SAMN03462568,Plant,50848725,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",rosette,SRX992739,USA,North America,USA,Illumina HiSeq 2000,FRAG01195,FRAG01195A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01195,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970965,3-5 weeks,WGA,50,89253050,PRJNA269994,SAMN03462569,Plant,58319002,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992740,USA,North America,USA,Illumina HiSeq 2000,FRAG01196,FRAG01196A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01196,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970966,3-5 weeks,WGA,50,56883850,PRJNA269994,SAMN03462570,Plant,37261752,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992741,USA,North America,USA,Illumina HiSeq 2000,FRAG01197,FRAG01197A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01197,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970967,3-5 weeks,WGA,50,39328850,PRJNA269994,SAMN03462571,Plant,25763273,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992742,USA,North America,USA,Illumina HiSeq 2000,FRAG01198,FRAG01198A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01198,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970968,3-5 weeks,WGA,50,78329100,PRJNA269994,SAMN03462572,Plant,51272265,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992743,USA,North America,USA,Illumina HiSeq 2000,FRAG01199,FRAG01199A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01199,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970969,3-5 weeks,WGA,50,16553200,PRJNA269994,SAMN03462573,Plant,10909535,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",rosette,SRX992744,USA,North America,USA,Illumina HiSeq 2000,FRAG01200,FRAG01200A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01200,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970970,3-5 weeks,WGA,50,58520200,PRJNA269994,SAMN03462574,Plant,38444563,UC DAVIS GENOME CENTER,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992745,USA,North America,USA,Illumina HiSeq 2000,FRAG01201,FRAG01201A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01201,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970971,3-5 weeks,WGA,50,81507250,PRJNA269994,SAMN03462575,Plant,53146079,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992746,USA,North America,USA,Illumina HiSeq 2000,FRAG01202,FRAG01202A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01202,SRP051357,Leaf,2015-04-13T16:02:00Z,1,,Col-0
SRR1970972,3-5 weeks,WGA,50,59371000,PRJNA269994,SAMN03462576,Plant,39069964,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992747,USA,North America,USA,Illumina HiSeq 2000,FRAG01203,FRAG01203A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01203,SRP051357,Leaf,2015-04-13T16:01:00Z,1,,Col-0
SRR1970973,3-5 weeks,WGA,50,51379100,PRJNA269994,SAMN03462577,Plant,33588431,UC DAVIS GENOME CENTER,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992748,USA,North America,USA,Illumina HiSeq 2000,FRAG01204,FRAG01204A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01204,SRP051357,Leaf,2015-04-13T16:01:00Z,1,,Col-0
SRR1970992,3-5 weeks,WGA,50,27808050,PRJNA269994,SAMN03462596,Plant,18159517,UC DAVIS GENOME CENTER,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",rosette,SRX992767,USA,North America,USA,Illumina HiSeq 2000,FRAG01223,FRAG01223A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01223,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970993,3-5 weeks,WGA,50,37516400,PRJNA269994,SAMN03462597,Plant,24481939,UC DAVIS GENOME CENTER,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992768,USA,North America,USA,Illumina HiSeq 2000,FRAG01224,FRAG01224A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01224,SRP051357,Leaf,2015-04-13T16:00:00Z,1,,Col-0
SRR1970994,3-5 weeks,WGA,50,59496350,PRJNA269994,SAMN03462598,Plant,38765746,UC DAVIS GENOME CENTER,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",rosette,SRX992769,USA,North America,USA,Illumina HiSeq 2000,FRAG01225,FRAG01225A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01225,SRP051357,Leaf,2015-04-13T15:59:00Z,1,,Col-0
SRR1970995,3-5 weeks,WGA,50,47363800,PRJNA269994,SAMN03462599,Plant,30957660,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992770,USA,North America,USA,Illumina HiSeq 2000,FRAG01226,FRAG01226A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01226,SRP051357,Leaf,2015-04-13T15:59:00Z,1,,Col-0
SRR1970996,3-5 weeks,WGA,50,46869200,PRJNA269994,SAMN03462600,Plant,30628854,UC DAVIS GENOME CENTER,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",rosette,SRX992771,USA,North America,USA,Illumina HiSeq 2000,FRAG01227,FRAG01227A,SINGLE,size fractionation,GENOMIC,Arabidopsis thaliana,ILLUMINA,2015-05-14T00:00:00Z,FRAG01227,SRP051357,Leaf,2015-04-13T15:59:00Z,1,,Col-0
