Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Developmental_stage,Ecotype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Experimental_Factor:_individual (exp),external_id,genotype,Individual,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism_part,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sample_name,SRA Study,Submitter_Id,ENA_first_public,ena_last_update,INSDC_center_alias,ena_first_public,ena_last_update,scientific_name
ERR7624966,WGS,300,1217581200,PRJEB49306,SAMEA11057812,ArrayExpress,405444790,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195546,Plate5_C3,SAMEA11057812,wild type genotype,Plate5_C3,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057812,E-MTAB-11254:Plate5_C3,ERP133800,E-MTAB-11254:Plate5_C3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624967,WGS,300,1011012300,PRJEB49306,SAMEA11057813,ArrayExpress,327813649,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195547,Plate5_C4,SAMEA11057813,wild type genotype,Plate5_C4,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:30:00Z,1,SAMEA11057813,E-MTAB-11254:Plate5_C4,ERP133800,E-MTAB-11254:Plate5_C4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624968,WGS,300,1218076800,PRJEB49306,SAMEA11057814,ArrayExpress,406169921,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195548,Plate5_C5,SAMEA11057814,wild type genotype,Plate5_C5,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:33:00Z,1,SAMEA11057814,E-MTAB-11254:Plate5_C5,ERP133800,E-MTAB-11254:Plate5_C5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624969,WGS,300,1264898700,PRJEB49306,SAMEA11057815,ArrayExpress,420144262,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195549,Plate5_C6,SAMEA11057815,wild type genotype,Plate5_C6,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057815,E-MTAB-11254:Plate5_C6,ERP133800,E-MTAB-11254:Plate5_C6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624970,WGS,300,1677579900,PRJEB49306,SAMEA11057816,ArrayExpress,562147205,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195550,Plate5_C7,SAMEA11057816,wild type genotype,Plate5_C7,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:33:00Z,1,SAMEA11057816,E-MTAB-11254:Plate5_C7,ERP133800,E-MTAB-11254:Plate5_C7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624971,WGS,300,1399290000,PRJEB49306,SAMEA11057817,ArrayExpress,464666543,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195551,Plate5_C8,SAMEA11057817,wild type genotype,Plate5_C8,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057817,E-MTAB-11254:Plate5_C8,ERP133800,E-MTAB-11254:Plate5_C8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624972,WGS,300,1205788500,PRJEB49306,SAMEA11057818,ArrayExpress,409146128,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195552,Plate5_C9,SAMEA11057818,wild type genotype,Plate5_C9,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_C9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057818,E-MTAB-11254:Plate5_C9,ERP133800,E-MTAB-11254:Plate5_C9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624973,WGS,300,1219300800,PRJEB49306,SAMEA11057819,ArrayExpress,405698056,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195553,Plate5_D1,SAMEA11057819,wild type genotype,Plate5_D1,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057819,E-MTAB-11254:Plate5_D1,ERP133800,E-MTAB-11254:Plate5_D1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624974,WGS,300,1694511600,PRJEB49306,SAMEA11057820,ArrayExpress,564217574,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195554,Plate5_D10,SAMEA11057820,wild type genotype,Plate5_D10,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057820,E-MTAB-11254:Plate5_D10,ERP133800,E-MTAB-11254:Plate5_D10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624975,WGS,300,1389086700,PRJEB49306,SAMEA11057821,ArrayExpress,464983197,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195555,Plate5_D11,SAMEA11057821,wild type genotype,Plate5_D11,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057821,E-MTAB-11254:Plate5_D11,ERP133800,E-MTAB-11254:Plate5_D11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624976,WGS,300,1186278900,PRJEB49306,SAMEA11057822,ArrayExpress,398993190,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195556,Plate5_D12,SAMEA11057822,wild type genotype,Plate5_D12,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057822,E-MTAB-11254:Plate5_D12,ERP133800,E-MTAB-11254:Plate5_D12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624977,WGS,300,1275027300,PRJEB49306,SAMEA11057823,ArrayExpress,425467687,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195557,Plate5_D2,SAMEA11057823,wild type genotype,Plate5_D2,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:30:00Z,1,SAMEA11057823,E-MTAB-11254:Plate5_D2,ERP133800,E-MTAB-11254:Plate5_D2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624978,WGS,300,1092189000,PRJEB49306,SAMEA11057824,ArrayExpress,370397510,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195558,Plate5_D3,SAMEA11057824,wild type genotype,Plate5_D3,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057824,E-MTAB-11254:Plate5_D3,ERP133800,E-MTAB-11254:Plate5_D3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624979,WGS,300,1139829000,PRJEB49306,SAMEA11057825,ArrayExpress,383007984,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195559,Plate5_D4,SAMEA11057825,wild type genotype,Plate5_D4,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:34:00Z,1,SAMEA11057825,E-MTAB-11254:Plate5_D4,ERP133800,E-MTAB-11254:Plate5_D4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624980,WGS,300,1329728400,PRJEB49306,SAMEA11057826,ArrayExpress,443553647,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195560,Plate5_D5,SAMEA11057826,wild type genotype,Plate5_D5,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057826,E-MTAB-11254:Plate5_D5,ERP133800,E-MTAB-11254:Plate5_D5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624981,WGS,300,1048368300,PRJEB49306,SAMEA11057827,ArrayExpress,348995731,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195561,Plate5_D6,SAMEA11057827,wild type genotype,Plate5_D6,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:30:00Z,1,SAMEA11057827,E-MTAB-11254:Plate5_D6,ERP133800,E-MTAB-11254:Plate5_D6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624982,WGS,300,1760665200,PRJEB49306,SAMEA11057828,ArrayExpress,596309302,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195562,Plate5_D7,SAMEA11057828,wild type genotype,Plate5_D7,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057828,E-MTAB-11254:Plate5_D7,ERP133800,E-MTAB-11254:Plate5_D7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624983,WGS,300,1381276500,PRJEB49306,SAMEA11057829,ArrayExpress,463956437,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195563,Plate5_D8,SAMEA11057829,wild type genotype,Plate5_D8,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057829,E-MTAB-11254:Plate5_D8,ERP133800,E-MTAB-11254:Plate5_D8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624984,WGS,300,1279645500,PRJEB49306,SAMEA11057830,ArrayExpress,438599335,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195564,Plate5_D9,SAMEA11057830,wild type genotype,Plate5_D9,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_D9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057830,E-MTAB-11254:Plate5_D9,ERP133800,E-MTAB-11254:Plate5_D9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624985,WGS,300,1167141000,PRJEB49306,SAMEA11057831,ArrayExpress,387142732,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195565,Plate5_E1,SAMEA11057831,wild type genotype,Plate5_E1,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_E1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057831,E-MTAB-11254:Plate5_E1,ERP133800,E-MTAB-11254:Plate5_E1,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624986,WGS,300,1676752800,PRJEB49306,SAMEA11057832,ArrayExpress,559414796,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195566,Plate5_E10,SAMEA11057832,wild type genotype,Plate5_E10,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_E10_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057832,E-MTAB-11254:Plate5_E10,ERP133800,E-MTAB-11254:Plate5_E10,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624987,WGS,300,1289918700,PRJEB49306,SAMEA11057833,ArrayExpress,426321705,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195567,Plate5_E11,SAMEA11057833,wild type genotype,Plate5_E11,MPIPZ,2022-06-14T16:16:53Z,2022-06-14T16:16:53Z,public,Illumina HiSeq 3000,Plate5_E11_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:33:00Z,1,SAMEA11057833,E-MTAB-11254:Plate5_E11,ERP133800,E-MTAB-11254:Plate5_E11,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624988,WGS,300,1309446600,PRJEB49306,SAMEA11057834,ArrayExpress,439502922,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195568,Plate5_E12,SAMEA11057834,wild type genotype,Plate5_E12,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E12_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:33:00Z,1,SAMEA11057834,E-MTAB-11254:Plate5_E12,ERP133800,E-MTAB-11254:Plate5_E12,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624989,WGS,300,1137517800,PRJEB49306,SAMEA11057835,ArrayExpress,388574762,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195569,Plate5_E2,SAMEA11057835,wild type genotype,Plate5_E2,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E2_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057835,E-MTAB-11254:Plate5_E2,ERP133800,E-MTAB-11254:Plate5_E2,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624990,WGS,300,1239374100,PRJEB49306,SAMEA11057836,ArrayExpress,415549784,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195570,Plate5_E3,SAMEA11057836,wild type genotype,Plate5_E3,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E3_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057836,E-MTAB-11254:Plate5_E3,ERP133800,E-MTAB-11254:Plate5_E3,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624991,WGS,300,1019673300,PRJEB49306,SAMEA11057837,ArrayExpress,376776049,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195571,Plate5_E4,SAMEA11057837,wild type genotype,Plate5_E4,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E4_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057837,E-MTAB-11254:Plate5_E4,ERP133800,E-MTAB-11254:Plate5_E4,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624992,WGS,300,1286495400,PRJEB49306,SAMEA11057838,ArrayExpress,438151723,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195572,Plate5_E5,SAMEA11057838,wild type genotype,Plate5_E5,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E5_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057838,E-MTAB-11254:Plate5_E5,ERP133800,E-MTAB-11254:Plate5_E5,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624993,WGS,300,1121439600,PRJEB49306,SAMEA11057839,ArrayExpress,376833473,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195573,Plate5_E6,SAMEA11057839,wild type genotype,Plate5_E6,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E6_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057839,E-MTAB-11254:Plate5_E6,ERP133800,E-MTAB-11254:Plate5_E6,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624994,WGS,300,2574766200,PRJEB49306,SAMEA11057840,ArrayExpress,868901713,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195574,Plate5_E7,SAMEA11057840,wild type genotype,Plate5_E7,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E7_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:34:00Z,1,SAMEA11057840,E-MTAB-11254:Plate5_E7,ERP133800,E-MTAB-11254:Plate5_E7,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624995,WGS,300,1506119400,PRJEB49306,SAMEA11057841,ArrayExpress,500393181,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195575,Plate5_E8,SAMEA11057841,wild type genotype,Plate5_E8,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E8_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:32:00Z,1,SAMEA11057841,E-MTAB-11254:Plate5_E8,ERP133800,E-MTAB-11254:Plate5_E8,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624996,WGS,300,1518422400,PRJEB49306,SAMEA11057842,ArrayExpress,519931127,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195576,Plate5_E9,SAMEA11057842,wild type genotype,Plate5_E9,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_E9_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:33:00Z,1,SAMEA11057842,E-MTAB-11254:Plate5_E9,ERP133800,E-MTAB-11254:Plate5_E9,2022-06-14,2022-06-14,MPIPZ,,,
ERR7624997,WGS,300,1048443000,PRJEB49306,SAMEA11057843,ArrayExpress,348480140,Max Planck Institute for Plant Breeding Research,thale cress,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",sporophyte vegetative stage,Columbia ecotype x Landsberg ecotype,2022-06-14,2022-06-14,ERX7195577,Plate5_F1,SAMEA11057843,wild type genotype,Plate5_F1,MPIPZ,2022-06-14T16:16:54Z,2022-06-14T16:16:54Z,public,Illumina HiSeq 3000,Plate5_F1_p,PAIRED,RANDOM,GENOMIC,leaf,Arabidopsis thaliana,ILLUMINA,2022-06-14T00:00:00Z,2022-06-24T04:31:00Z,1,SAMEA11057843,E-MTAB-11254:Plate5_F1,ERP133800,E-MTAB-11254:Plate5_F1,2022-06-14,2022-06-14,MPIPZ,,,
