Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,genotype,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lib_id,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR14307257,WGS,300,217746600,PRJNA723952,SAMN18837710,Plant,92196355,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662597,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 178 of 1108,aa_C_178,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_178,SRP315964,Leaf
SRR14307258,WGS,300,173771400,PRJNA723952,SAMN18837709,Plant,73387708,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662596,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 177 of 1108,aa_C_177,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_177,SRP315964,Leaf
SRR14307259,WGS,300,215739300,PRJNA723952,SAMN18837918,Plant,90590251,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662594,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 386 of 1108,ta_C_30,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_30,SRP315964,Leaf
SRR14307260,WGS,300,187077900,PRJNA723952,SAMN18837917,Plant,78200764,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662593,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 385 of 1108,ta_C_29,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_29,SRP315964,Leaf
SRR14307261,WGS,300,226192500,PRJNA723952,SAMN18837916,Plant,94902550,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662592,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 384 of 1108,ta_C_28,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_28,SRP315964,Leaf
SRR14307262,WGS,300,234992700,PRJNA723952,SAMN18837919,Plant,98243790,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662595,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 387 of 1108,ta_C_31,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_31,SRP315964,Leaf
SRR14307263,WGS,300,276863700,PRJNA723952,SAMN18837915,Plant,115656140,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662591,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 383 of 1108,ta_C_27,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_27,SRP315964,Leaf
SRR14307264,WGS,300,314679300,PRJNA723952,SAMN18837914,Plant,131821840,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662590,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 382 of 1108,ta_C_26,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_26,SRP315964,Leaf
SRR14307265,WGS,300,261844200,PRJNA723952,SAMN18837913,Plant,109310785,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662589,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 381 of 1108,ta_C_25,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_25,SRP315964,Leaf
SRR14307266,WGS,300,201572700,PRJNA723952,SAMN18837571,Plant,83502774,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662588,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 39 of 1108,aa_C_39,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_39,SRP315964,Leaf
SRR14307267,WGS,300,303986100,PRJNA723952,SAMN18837911,Plant,129503641,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662586,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 379 of 1108,ta_C_23,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_23,SRP315964,Leaf
SRR14307268,WGS,300,235776900,PRJNA723952,SAMN18837910,Plant,104549244,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662585,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 378 of 1108,ta_C_22,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_22,SRP315964,Leaf
SRR14307269,WGS,300,277350900,PRJNA723952,SAMN18837909,Plant,117470356,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662584,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 377 of 1108,ta_C_21,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_21,SRP315964,Leaf
SRR14307270,WGS,300,267485100,PRJNA723952,SAMN18837912,Plant,114648394,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662587,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 380 of 1108,ta_C_24,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_24,SRP315964,Leaf
SRR14307271,WGS,300,226272600,PRJNA723952,SAMN18837992,Plant,95525474,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662907,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 460 of 1108,ta_C_104,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_104,SRP315964,Leaf
SRR14307272,WGS,300,236534100,PRJNA723952,SAMN18837990,Plant,100532621,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662905,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 458 of 1108,ta_C_102,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_102,SRP315964,Leaf
SRR14307273,WGS,300,187644300,PRJNA723952,SAMN18837989,Plant,79535352,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662904,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 457 of 1108,ta_C_101,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_101,SRP315964,Leaf
SRR14307274,WGS,300,222875100,PRJNA723952,SAMN18837988,Plant,94851390,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662903,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 456 of 1108,ta_C_100,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_100,SRP315964,Leaf
SRR14307275,WGS,300,165118200,PRJNA723952,SAMN18837991,Plant,69271283,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662906,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 459 of 1108,ta_C_103,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_103,SRP315964,Leaf
SRR14307276,WGS,300,157764000,PRJNA723952,SAMN18837587,Plant,65541019,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662638,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 55 of 1108,aa_C_55,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_55,SRP315964,Leaf
SRR14307277,WGS,300,221168400,PRJNA723952,SAMN18837987,Plant,94006306,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662902,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 455 of 1108,ta_C_99,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_99,SRP315964,Leaf
SRR14307278,WGS,300,198789600,PRJNA723952,SAMN18837986,Plant,83316069,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662901,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 454 of 1108,ta_C_98,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_98,SRP315964,Leaf
SRR14307279,WGS,300,89912700,PRJNA723952,SAMN18837985,Plant,41013988,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662900,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 453 of 1108,ta_C_97,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_97,SRP315964,Leaf
SRR14307280,WGS,300,275074200,PRJNA723952,SAMN18837984,Plant,115949317,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662899,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 452 of 1108,ta_C_96,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_96,SRP315964,Leaf
SRR14307281,WGS,300,132785400,PRJNA723952,SAMN18837578,Plant,55290189,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662897,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 46 of 1108,aa_C_46,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_46,SRP315964,Leaf
SRR14307282,WGS,300,255657600,PRJNA723952,SAMN18837982,Plant,108457878,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662896,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 450 of 1108,ta_C_94,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_94,SRP315964,Leaf
SRR14307283,WGS,300,255797100,PRJNA723952,SAMN18837981,Plant,107831501,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662895,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 449 of 1108,ta_C_93,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_93,SRP315964,Leaf
SRR14307284,WGS,300,200160000,PRJNA723952,SAMN18837983,Plant,84219148,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662898,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 451 of 1108,ta_C_95,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_95,SRP315964,Leaf
SRR14307285,WGS,300,247611000,PRJNA723952,SAMN18837980,Plant,105083836,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662894,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 448 of 1108,ta_C_92,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_92,SRP315964,Leaf
SRR14307286,WGS,300,191595900,PRJNA723952,SAMN18837979,Plant,80886613,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662893,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 447 of 1108,ta_C_91,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_91,SRP315964,Leaf
SRR14307287,WGS,300,217197300,PRJNA723952,SAMN18837978,Plant,92192236,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662892,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 446 of 1108,ta_C_90,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,ta_C_90,SRP315964,Leaf
SRR14307288,WGS,300,169685700,PRJNA723952,SAMN18837977,Plant,72466286,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662891,asy1T142V-Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 445 of 1108,ta_C_89,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,ta_C_89,SRP315964,Leaf
SRR14307289,WGS,300,241337700,PRJNA723952,SAMN18837651,Plant,105544443,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662889,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 119 of 1108,aa_C_119,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_119,SRP315964,Leaf
SRR14307290,WGS,300,85018800,PRJNA723952,SAMN18837650,Plant,41135822,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662888,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 118 of 1108,aa_C_118,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_118,SRP315964,Leaf
SRR14307291,WGS,300,178287000,PRJNA723952,SAMN18837649,Plant,75752291,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662887,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 117 of 1108,aa_C_117,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_117,SRP315964,Leaf
SRR14307292,WGS,300,228104400,PRJNA723952,SAMN18837652,Plant,98766840,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662890,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 120 of 1108,aa_C_120,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_120,SRP315964,Leaf
SRR14307293,WGS,300,204678600,PRJNA723952,SAMN18837648,Plant,88586420,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662886,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 116 of 1108,aa_C_116,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:01:00Z,1,aa_C_116,SRP315964,Leaf
SRR14307294,WGS,300,238586400,PRJNA723952,SAMN18837647,Plant,101650037,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662885,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 115 of 1108,aa_C_115,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_115,SRP315964,Leaf
SRR14307295,WGS,300,234916500,PRJNA723952,SAMN18837646,Plant,100508705,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662884,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 114 of 1108,aa_C_114,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_114,SRP315964,Leaf
SRR14307296,WGS,300,239512800,PRJNA723952,SAMN18837645,Plant,100798394,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662883,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 113 of 1108,aa_C_113,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_113,SRP315964,Leaf
SRR14307297,WGS,300,259728300,PRJNA723952,SAMN18837643,Plant,110686830,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662881,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 111 of 1108,aa_C_111,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_111,SRP315964,Leaf
SRR14307298,WGS,300,177868200,PRJNA723952,SAMN18837544,Plant,79908735,UNIVERSITY OF CALIFORNIA DAVIS,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662880,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 12 of 1108,aa_C_12,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_12,SRP315964,Leaf
SRR14307299,WGS,300,179946900,PRJNA723952,SAMN18837642,Plant,77754406,UNIVERSITY OF CALIFORNIA DAVIS,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",Vegetative,Col-0 x Ler-1 hybrids,SRX10662879,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 110 of 1108,aa_C_110,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_110,SRP315964,Leaf
SRR14307300,WGS,300,199509000,PRJNA723952,SAMN18837644,Plant,86283221,UNIVERSITY OF CALIFORNIA DAVIS,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Vegetative,Col-0 x Ler-1 hybrids,SRX10662882,asy1Col-0/asy1Ler-1 x Col-0,uncalculated,uncalculated,not applicable,Illumina HiSeq 4000,Col/Ler 112 of 1108,aa_C_112,PAIRED,RANDOM,GENOMIC,Arabidopsis thaliana,ILLUMINA,2022-07-18T00:00:00Z,2021-04-23T04:02:00Z,1,aa_C_112,SRP315964,Leaf
